system,experiment,request_id,is_cold,client_us,network_rtt_us,function_exec_us,overhead_us,pct_network,pct_function,pct_overhead
Cloudburst,statesize-1kb,63b107c8089c49aa885e90811624aced,False,85102,176.0,18052,66874.0,0.2,21.2,78.6
Cloudburst,statesize-1kb,fdc670b074ec4359a0e3a69f4929dfe9,False,95048,346.0,9404,85298.0,0.4,9.9,89.7
Cloudburst,statesize-1kb,3ad385ca5dd6441eb3820bfeefa7f7d7,False,97858,195.0,3600,94063.0,0.2,3.7,96.1
Cloudburst,statesize-1kb,fae7f80beeb041ea99f42ee297610989,False,115140,189.0,17490,97461.0,0.2,15.2,84.6
Cloudburst,statesize-1kb,74edbb2c20594f2fa028fd58f0d75a38,False,118628,174.0,3635,114819.0,0.1,3.1,96.8
Cloudburst,statesize-1kb,18d4c9110d22428dae0693aadd47f30b,False,12822,174.0,8063,4585.0,1.4,62.9,35.8
Cloudburst,statesize-1kb,5c66cd05c679418fa328c9e88abf36b2,False,16718,175.0,3644,12899.0,1.0,21.8,77.2
Cloudburst,statesize-1kb,3ab641c196b446e8af0acfebe8f6eefc,False,24526,300.0,6747,17479.0,1.2,27.5,71.3
Cloudburst,statesize-1kb,42a090088e7d456986f6d874d8bf1edd,False,43802,231.0,19860,23711.0,0.5,45.3,54.1
Cloudburst,statesize-1kb,5e36139e0aa14b8e8aa9145211f1c5f4,False,52046,185.0,8026,43835.0,0.4,15.4,84.2
Cloudburst,statesize-1kb,5ae848d18deb4423bf479dec63837b4a,False,61116,172.0,9162,51782.0,0.3,15.0,84.7
Cloudburst,statesize-1kb,3bc682a620bf4ca48fdc204c4e7fa4f9,False,70756,178.0,9607,60971.0,0.3,13.6,86.2
Cloudburst,statesize-1kb,72777b5e0f264fb6b363be3aefd963b4,False,73989,170.0,3632,70187.0,0.2,4.9,94.9
Cloudburst,statesize-1kb,b6d71bca5e7b42d7a40ea2832c6f79e5,False,110406,372.0,35600,74434.0,0.3,32.2,67.4
Cloudburst,statesize-1kb,f865c45946a9488db8d32b448719d6a5,False,113817,203.0,3642,109972.0,0.2,3.2,96.6
Cloudburst,statesize-1kb,fbd64853d6ab443097676504578e8b36,False,16690,325.0,11780,4585.0,1.9,70.6,27.5
Cloudburst,statesize-1kb,da7aa73c6cd446b9b434fdd9e341c992,False,26298,182.0,8908,17208.0,0.7,33.9,65.4
Cloudburst,statesize-1kb,aff8f0adbea645eb8aeec2be18b5382b,False,36184,168.0,9613,26403.0,0.5,26.6,73.0
Cloudburst,statesize-1kb,1c634b2534bd476ba218a852ea360663,False,45773,194.0,9595,35984.0,0.4,21.0,78.6
Cloudburst,statesize-1kb,edb0355c552540d996aa4136b20119af,False,63729,244.0,17874,45611.0,0.4,28.0,71.6
Cloudburst,statesize-1kb,f24e066d3e574ffe98eeb9f933ffc68f,False,67153,181.0,3707,63265.0,0.3,5.5,94.2
Cloudburst,statesize-1kb,3eb2b898962d4c3682ded7483047648e,False,73737,171.0,6888,66678.0,0.2,9.3,90.4
Cloudburst,statesize-1kb,65f9b7d5f4ea4df4849ba0be650ac7d9,False,84044,346.0,9648,74050.0,0.4,11.5,88.1
Cloudburst,statesize-1kb,529125a0e3cf4fc29dcb4824a6205f5d,False,101741,170.0,18077,83494.0,0.2,17.8,82.1
Cloudburst,statesize-1kb,da0f7f8896ed4d4a8b0a9634ebe9726b,False,105870,283.0,3598,101989.0,0.3,3.4,96.3
Cloudburst,statesize-1kb,c575c32f63564db4b3293949f4fb4210,False,16703,749.0,12486,3468.0,4.5,74.8,20.8
Cloudburst,statesize-1kb,6b64ee7c5e79492c9e9785d34da4b308,False,20806,194.0,3639,16973.0,0.9,17.5,81.6
Cloudburst,statesize-1kb,a66ef01bd6404adb89c627df52606d53,False,46167,193.0,25266,20708.0,0.4,54.7,44.9
Cloudburst,statesize-1kb,7005eb7fbbce4d5b8f65d512df725557,False,55417,181.0,9265,45971.0,0.3,16.7,83.0
Cloudburst,statesize-1kb,bada45c2069843b68b1316950a402685,False,58895,227.0,3587,55081.0,0.4,6.1,93.5
Cloudburst,statesize-1kb,85eda0bdec1e4b8d940b633b33a41ccc,False,74468,336.0,15585,58547.0,0.5,20.9,78.6
Cloudburst,statesize-1kb,e343d0fdaac347c78f17210c7d7c0793,False,78143,207.0,3718,74218.0,0.3,4.8,95.0
Cloudburst,statesize-1kb,cd928d378c9c40a0b4d30cac0f96fdcd,False,103953,169.0,25605,78179.0,0.2,24.6,75.2
Cloudburst,statesize-1kb,8397ea3a104a453fbfe1a52dca48f6eb,False,107428,209.0,3695,103524.0,0.2,3.4,96.4
Cloudburst,statesize-1kb,57c8cbbe0bd44d67b512a6d7ed9adcce,False,121152,158.0,13525,107469.0,0.1,11.2,88.7
Cloudburst,statesize-1kb,7fc574be107e41e599e6f5c50c5c6d7f,False,20923,274.0,16211,4438.0,1.3,77.5,21.2
Cloudburst,statesize-1kb,1d14545a9492484392aba2577d497ada,False,40698,174.0,19162,21362.0,0.4,47.1,52.5
Cloudburst,statesize-1kb,f0dae84dbc6f45aabc7f4403dd92c6ec,False,44467,167.0,3614,40686.0,0.4,8.1,91.5
Cloudburst,statesize-1kb,1f1421b9b79e442f8d4d94cf3429f373,False,68286,185.0,23721,44380.0,0.3,34.7,65.0
Cloudburst,statesize-1kb,f675edef78184f4db5f553edcba690d0,False,71827,177.0,3659,67991.0,0.2,5.1,94.7
Cloudburst,statesize-1kb,6a0957d7ab9845ab8dfeb8d651aaf849,False,75064,185.0,3583,71296.0,0.2,4.8,95.0
Cloudburst,statesize-1kb,961727bb3a9e43fb89ce4bd33736e5e0,False,96544,188.0,21483,74873.0,0.2,22.3,77.6
Cloudburst,statesize-1kb,38f3c9504f094f13b2befceb3d78fa9b,False,107731,174.0,11247,96310.0,0.2,10.4,89.4
Cloudburst,statesize-1kb,b831df73c16744698288d36a2f2e5e36,False,115367,189.0,7658,107520.0,0.2,6.6,93.2
Cloudburst,statesize-1kb,7ba51bcb98b247cfa153340ef41cd35f,False,125080,162.0,9583,115335.0,0.1,7.7,92.2
Cloudburst,statesize-1kb,fdb8435f84854a1ab3c6aa796ad7a1df,False,19183,272.0,14765,4146.0,1.4,77.0,21.6
Cloudburst,statesize-1kb,a92772c04ca341c492a0f91e5fd00c86,False,23338,164.0,3634,19540.0,0.7,15.6,83.7
Cloudburst,statesize-1kb,00466c1b03894a62ab161e2b73ff8bc5,False,28233,172.0,4965,23096.0,0.6,17.6,81.8
Cloudburst,statesize-1kb,180b5cb06c394e29a031c9d98840b35c,False,39867,183.0,11576,28108.0,0.5,29.0,70.5
Cloudburst,statesize-1kb,b0c6bebb6fa1474b8a6ec6a12c1d2b0b,False,49229,170.0,9527,39532.0,0.3,19.4,80.3
Cloudburst,statesize-1kb,c3da9250597d472d8f09dfa49c23592c,False,67643,315.0,17719,49609.0,0.5,26.2,73.3
Cloudburst,statesize-1kb,1db80e658cb64593ae4e1ef56f4ea0e9,False,78340,168.0,11088,67084.0,0.2,14.2,85.6
Cloudburst,statesize-1kb,a00880d81d39419d9496589335d8cdd0,False,82446,413.0,3469,78564.0,0.5,4.2,95.3
Cloudburst,statesize-1kb,51b93011128f4c2c8d4b874e70dd0215,False,98027,178.0,15858,81991.0,0.2,16.2,83.6
Cloudburst,statesize-1kb,f48ff3e8e3bc44b3bc2cacaa15d6bd37,False,117759,158.0,19503,98098.0,0.1,16.6,83.3
Cloudburst,statesize-1kb,520d986878384a4da762c17fee0efaf0,False,27430,292.0,23009,4129.0,1.1,83.9,15.1
Cloudburst,statesize-1kb,5f24485f957c4b9ba59cddabfc66da34,False,37134,172.0,9063,27899.0,0.5,24.4,75.1
Cloudburst,statesize-1kb,1c35c4d953ce49beb74bb6dd86c4efd5,False,48730,158.0,11229,37343.0,0.3,23.0,76.6
Cloudburst,statesize-1kb,4479a5257e8143c791cce4f4bbf8bee4,False,58071,167.0,9357,48547.0,0.3,16.1,83.6
Cloudburst,statesize-1kb,d91c65d9f4c443489870759c56c97571,False,77856,172.0,19744,57940.0,0.2,25.4,74.4
Cloudburst,statesize-1kb,add9020b459947ed9eb518ec0a227882,False,87276,226.0,9405,77645.0,0.3,10.8,89.0
Cloudburst,statesize-1kb,28daf2024b664e71a596d16c445f3e17,False,114898,199.0,27888,86811.0,0.2,24.3,75.6
Cloudburst,statesize-1kb,9c43e36d01714eb3a219dea8d3fee5c5,False,119090,339.0,3633,115118.0,0.3,3.1,96.7
Cloudburst,statesize-1kb,245630824fad4d5cb6502e3030344da1,False,122098,172.0,3450,118476.0,0.1,2.8,97.0
Cloudburst,statesize-1kb,66681c2dc7894c45bd6c435938105979,False,146287,256.0,23478,122553.0,0.2,16.0,83.8
Cloudburst,statesize-1kb,6e396ad3845e408c9309f7426505a64b,False,38623,166.0,34019,4438.0,0.4,88.1,11.5
Cloudburst,statesize-1kb,895fd1b1d83b489497c9bda4137fd42e,False,43184,273.0,3679,39232.0,0.6,8.5,90.8
Cloudburst,statesize-1kb,1f36bda4f280489693e2dde2664b54ec,False,76632,169.0,33548,42915.0,0.2,43.8,56.0
Cloudburst,statesize-1kb,30679a7d04e543c28dc76df71df485b9,False,80142,181.0,3642,76319.0,0.2,4.5,95.2
Cloudburst,statesize-1kb,1480d76c997c48e783306c95fdbb6c33,False,83171,177.0,3456,79538.0,0.2,4.2,95.6
Cloudburst,statesize-1kb,eee11e3aa5f34278ba5631263d02ee3f,False,90159,362.0,6329,83468.0,0.4,7.0,92.6
Cloudburst,statesize-1kb,c393c43d40ba41d982e3d80cb82efc93,False,136997,166.0,46870,89961.0,0.1,34.2,65.7
Cloudburst,statesize-1kb,b571382ea4794784bba2c7d30388cb88,False,140354,182.0,3580,136592.0,0.1,2.6,97.3
Cloudburst,statesize-1kb,d6bc54428df34129b51196fd0c118dd6,False,164092,173.0,23747,140172.0,0.1,14.5,85.4
Cloudburst,statesize-1kb,edbd0b8c654f4ba9bc1dcacc6c38458f,False,167767,237.0,3598,163932.0,0.1,2.1,97.7
Cloudburst,statesize-512kb,4cff0149b8834b8c8ed3480d9d127266,False,18589,356.0,14072,4161.0,1.9,75.7,22.4
Cloudburst,statesize-512kb,458b8b6b5d1b4be1ab52e99ab54c08b9,False,26073,248.0,7395,18430.0,1.0,28.4,70.7
Cloudburst,statesize-512kb,b3d71f33974e4092809a7341bba7190a,False,75520,239.0,49593,25688.0,0.3,65.7,34.0
Cloudburst,statesize-512kb,fb74c2a9ff3c4a1ba4ba6d2c968730e0,False,78845,227.0,3613,75005.0,0.3,4.6,95.1
Cloudburst,statesize-512kb,5e9b0c011ee9490b93c2164159501f3f,False,85705,238.0,6902,78565.0,0.3,8.1,91.7
Cloudburst,statesize-512kb,c153f31e900d48c99d2b74093314e5dc,False,115070,257.0,29988,84825.0,0.2,26.1,73.7
Cloudburst,statesize-512kb,edf5c88d05a44ccfa033b24e64a5d766,False,123507,565.0,7638,115304.0,0.5,6.2,93.4
Cloudburst,statesize-512kb,f46551cee33240ceb2b8c9eacafe9e22,False,132581,215.0,9534,122832.0,0.2,7.2,92.6
Cloudburst,statesize-512kb,2b24988d6d4a4769ba0bd7910486b7c4,False,143700,222.0,11197,132281.0,0.2,7.8,92.1
Cloudburst,statesize-512kb,311464c6a4ed411e9d559fd11e7f5d46,False,161584,268.0,18019,143297.0,0.2,11.2,88.7
Cloudburst,statesize-512kb,14da85ead4e14a48bd9d2e6741140a70,False,21882,284.0,17959,3639.0,1.3,82.1,16.6
Cloudburst,statesize-512kb,0d769c5ddbef44ec976be027848afa6c,False,30331,158.0,7776,22397.0,0.5,25.6,73.8
Cloudburst,statesize-512kb,31bfd3473964442987a545767a66643f,False,49985,182.0,19732,30071.0,0.4,39.5,60.2
Cloudburst,statesize-512kb,70f950442fa94e598c85c0df4789c263,False,59141,174.0,9199,49768.0,0.3,15.6,84.2
Cloudburst,statesize-512kb,2b4766305895416da95eb46216f300bc,False,62650,175.0,3611,58864.0,0.3,5.8,94.0
Cloudburst,statesize-512kb,170ad9e4c8964b2bb5ee660401fcaa2c,False,83763,215.0,21095,62453.0,0.3,25.2,74.6
Cloudburst,statesize-512kb,04d404f583624a7f8ccbcfcac8709447,False,94862,187.0,11137,83538.0,0.2,11.7,88.1
Cloudburst,statesize-512kb,44a718ee567b4b40bebb1e3bd2a6f2a4,False,98138,293.0,3429,94416.0,0.3,3.5,96.2
Cloudburst,statesize-512kb,28e934ea5b7646e98cf6b2ff343bcf29,False,106553,272.0,8597,97684.0,0.3,8.1,91.7
Cloudburst,statesize-512kb,26ec28e676e24272b03d48f51acd832c,False,124791,225.0,17973,106593.0,0.2,14.4,85.4
Cloudburst,statesize-512kb,6d764b749604482f8b442fc0d15e65d6,False,39216,279.0,34393,4544.0,0.7,87.7,11.6
Cloudburst,statesize-512kb,aa7e8554f4724abc83f391ddb148b2cd,False,43266,198.0,3587,39481.0,0.5,8.3,91.3
Cloudburst,statesize-512kb,00da8b7a3ba14e8db4c53df9a17a83d7,False,49885,172.0,6603,43110.0,0.3,13.2,86.4
